GeneID	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
B3GAT3	16.71207587	48.12998272	85.8912113	78.85065735	47.70913973	101.6274341	70.93484695	27.33660991	24.49539032	25.26710534	73.2029261	27.56057431
B3GAT3P1	0	0	0	0	0	0	0	1.106950919	0	0	0	0
B3GNT1	11.39016358	0	3.569263695	4.939414673	0.037225978	0	0.078102579	0.026590425	0	0	5.677032218	0
B3GNT2	0	0	0	0	0	0	0	0	0	0	0	2.582928092
B3GNT3	34.6273756	14.83054514	62.96278062	33.57211446	5.637682724	0.374510553	25.61793308	4.209107898	12.76658138	6.455736277	57.84520144	17.53552607
B3GNT4	0	0	10.45477352	0	0	0	0	3.476733457	0	0	0	0
B3GNT5	0	0	0	0	0	0	0	1.268658193	0	0	0	0
B3GNT6	0	0	0	0	5.147218492	0.056845352	10.23082768	0	20.14121646	6.505195547	0	7.235532601
B3GNT7	4.005203221	12.63871045	6.584865478	22.66187007	1.785614623	0	27.42854849	0.01518405	16.83641278	10.18808538	15.72864191	10.8157074
B3GNT8	19.07083054	12.42972976	31.33837552	49.66862934	9.375225428	40.30256577	0	0	33.01697811	25.14818987	31.70231705	43.90225686
B3GNT9	0	4.334117176	0.070035318	2.215794535	1.737716898	18.7217697	0	1.770303023	0	3.015422795	15.44656456	0
B3GNTL1	4.701158146	22.49400455	50.3743666	19.15330449	4.874634018	5.513064572	8.7249904	8.970419646	36.32946468	7.126034888	0	25.65278177
B4GALNT1	0	0.014286012	0	3.069250714	0.242634221	5.63336489	1.167849826	0	0	1.909462138	0	0
B4GALNT2	0	0	0	22.15568809	0.038128537	0	0	0	7.081123635	0	0	0
B4GALNT3	0	5.855432314	3.251101379	10.25514872	3.922370691	0	0.235125565	0.288178954	0	2.405470163	9.684640476	6.195872012
B4GALNT4	0	0	0	20.92566955	3.547245528	11.0385971	9.735913852	1.482027434	12.12523937	2.099136244	0	1.430068594
B4GALT1	9.368284983	12.19681776	24.76913515	24.76988421	12.55239756	0.069313694	10.54970726	11.86310385	21.85245289	7.230559528	8.655029272	7.352132832
B4GALT2	1.407586602	21.17230368	31.88942529	0.159969153	1.538358463	32.02322542	0	1.048898171	31.03354217	4.369083271	14.81076917	23.67196631
B4GALT3	10.22545513	9.10231907	8.158317018	26.13266679	8.391798981	10.30419098	38.69424917	18.25622623	12.81031407	10.64858026	7.929822781	10.8018662
B4GALT4	0	9.162738729	31.67701982	13.62666445	1.912336944	0	11.77353483	0	43.58082845	0.921788114	0	14.00400343
B4GALT5	11.49590983	6.835352014	4.087022955	0	5.21541617	8.094931997	1.196812998	3.085062976	4.718326341	4.983894651	8.699259395	6.692765632
B4GALT6	0.02577749	2.659661289	0	0	2.305010271	0	2.854621684	0.788930294	0	0.964852124	0	0
B4GALT7	51.96604708	12.85502956	26.35610145	62.2185905	0	25.40896996	51.09812011	6.295674206	47.45557525	5.97643174	19.7097088	19.24070667
B9D1	0	0	32.41587393	3.031573627	0	27.15282016	0	0	0	0	17.58919985	0
B9D2	0	37.59489778	0	0	0.060580011	0	10.6764752	7.356266222	5.790825938	0	12.83134247	0.121350652
bA255A11.4	1.181300785	0	0	0	0	0	0	0	0	0	0	0
BAALC	0	0	0	0	9.899313883	0	0	4.250361405	0	1.988202162	12.75621899	0
BAALCOS	0	0	0	9.951629394	0	0	0	0	0	0	0	0
BAAT	0	0	0	0	0.642517379	0	0	0	0	0	0	0
BAATP1	0	0	3.568323426	0	0	0.636806377	0	0	1.481514633	0	1.200716796	0
BABAM1	79.85680426	55.04149507	62.72695939	51.54423953	54.32110097	170.4905185	55.79746268	64.04440593	39.33741305	68.59278877	72.92725188	81.60985235
BACE1	0	0	0.032400468	2.050187863	0.803920679	3.60885832	0	0.357722396	0.899842482	0.174378285	0	2.824749287
BACE2	0	0	0.212145056	0	0	0	0	0	0	0	0	0
BACH1	0	6.844405241	0.577480038	6.985762151	6.472592017	6.801803859	0	9.843275578	0	7.386246788	0	5.907690857
BACH2	1.023446061	0.3933932	1.130711275	0.153042653	0.008362211	2.52673425	0.157900277	3.721245606	1.096239574	0.885156664	3.660448518	4.438944942
BAD	185.7337201	96.66478113	144.7153389	71.72420849	27.19686138	276.3055637	36.05927162	45.10400877	115.8878903	67.65796729	130.6784173	76.54846691
BAG1	13.90557457	35.14969354	25.63115418	67.2736167	40.2499036	61.24561945	52.51324607	117.1476094	23.85484512	39.19586814	42.42261144	51.69180567
BAG2	0	0	7.197638431	0.515205085	1.313698045	0	0	1.501394102	2.050220748	5.62851994	6.042043544	0
BAG3	3.017309377	11.16318661	7.092326073	2.585437377	0.059481107	14.20980219	0	0.361141283	10.80298582	9.00705457	9.070981622	11.14046754
BAG4	0	0	0	0	0	0	0	0	2.357248654	0.507561645	0.194999613	0
BAG5	3.5595373	0.335680297	13.07942464	19.38971703	1.737801429	7.456130975	7.228080819	6.391643873	1.665322728	4.683905375	8.265669065	0
BAG6	14.20339676	29.75713758	22.77514415	17.59166277	24.50186944	25.70874958	10.56502056	23.78721774	20.91873576	30.1170968	24.99376132	22.45832504
BAGE2	0	8.891791999	0	0	2.281985901	0	0	2.503240347	8.124392737	0.898633732	0.230163478	17.06019462
BAHD1	2.742097247	3.746368841	3.791280242	0.661485953	5.461672531	0	1.280706456	7.813993061	8.423471061	10.48567127	2.540482766	6.081648415
BAI1	2.648870208	2.19056401	6.956845789	1.148027538	0.348488485	7.765848354	0	0.816472282	0	0	3.543010339	1.088994776
BAI2	0	0.754921404	0	0	4.468354757	0	0	0.010164761	0	0.502106412	0	0
BAI3	0	0.530593502	0	0	0	0	0	0.434057461	0	0	0	0
BAIAP2	12.7350642	0.920407845	13.11198211	0.315547744	3.563232386	5.296521564	0	2.512366817	19.65169004	3.345909355	3.051348363	17.9593172
BAIAP2-AS1	7.157582648	9.386119754	8.827364878	1.116491332	3.78229743	0.098749672	6.984713116	6.137931427	9.663514462	6.969977493	2.116634571	3.421643706
BAIAP2L1	38.44510987	13.11423179	27.15213929	16.90808563	2.288636882	15.82128506	9.295058163	2.519642036	39.10910599	10.71140393	20.81320667	13.24871365
BAIAP2L2	44.73512416	24.60921405	48.40804406	82.46159416	11.95601741	31.28902165	0	9.427113736	60.46225585	7.562948932	53.10238086	56.00097915
BAIAP3	0	0	0.080942335	2.334913992	3.259440127	3.077736801	0	1.57565737	3.192120561	4.065871297	0	3.231592998
BAK1	12.46543409	27.11771395	0	23.13255288	14.26091834	13.69638595	36.50429728	14.6198008	23.71191619	24.8617933	32.59370006	28.91593843
BAK1P1	0	0.108889662	0	0	0	0	0.304324402	0.077706607	0.198075445	1.865916034	0.409636835	2.033894027
BAK1P2	0	6.354474841	0	1.502437555	0	7.579380244	0	0	5.580250449	0	0	0
BAMBI	0	4.966038103	0	0	5.765923918	13.92777066	0	5.938425474	4.638802826	1.445667461	0	0
BANCR	0	0	0	0	1.598235311	0	0	0	0	0	0	0
BANF1	48.15060519	34.41398539	23.02289483	99.7729828	70.56940232	140.2185345	31.85730979	105.4497324	48.04662068	70.21480907	50.06005696	166.9532152
BANF1P3	0.340914381	0.105948046	0	16.95057754	0.105848591	1.998957427	1.554541718	0.680466513	0.289086758	0.155615054	0	0.636090778
BANF1P4	0	0	0	0	0	0	0	0	16.14528144	0	0	0
BANF2	0	0	0	0	2.451838261	0	0	0	0	0	0	0
BANK1	4.214473636	0	6.214033501	6.24292969	1.722336311	0	0.187718245	4.873110293	0.061090032	2.005966128	0	2.598770877
BANP	0	13.88996838	9.097666916	10.08415715	39.39959627	31.9618611	17.81135935	17.76431946	9.809350668	19.92136443	17.21284721	19.13123874
BAP1	27.96363801	35.65785828	30.66140914	46.10776931	29.50307096	53.39684645	52.50747125	20.77652681	21.77906679	23.75339128	30.75250858	25.48304664
BARD1	0.022537747	6.639975314	0	0	1.637442708	0	0	4.868423857	1.834698088	2.016382201	2.213348316	4.036969878
BARHL1	0	0	0	0	0	2.136693665	0	0	0	0.356437627	0	0
BARHL2	0	11.49734596	0	0	0	0	0	0	0	0	0	0
BARX1	0.083733357	12.12640441	0	52.33862539	5.407563082	0	0	0.037140472	0.710037651	3.822124129	11.01313605	7.186709844
BARX2	22.68363648	2.488070238	0.107213093	8.579850907	0	0	0	0	10.83838118	2.308069797	0	0
BASP1	30.10302879	13.84911554	15.65333866	52.28822224	44.48780379	1.079098204	26.37451288	16.41353149	2.006458091	34.5023631	34.34885136	12.67240173
BASP1P1	0	0	0	0	3.411411866	0	0	0	0	0	0	0
BATF	67.65103536	36.39298486	51.53884894	3.372102142	41.27217646	0	3.092563333	48.66641225	0.447301084	75.24426088	40.23996269	50.68717418
BATF2	11.94538504	10.48826244	4.514823488	2.306545878	4.501038196	0.068001916	0	5.55565931	8.65423087	13.92274797	0	9.521149441
BATF3	0	0	0	0	0	9.345584448	0	0	0	6.582469188	0	13.37454888
BAX	77.48968872	135.9122068	344.2567534	73.38778681	67.72258104	96.48183768	124.1031058	31.27947685	54.69979924	52.90089195	137.5700796	73.77905783
BAZ1A	4.249189491	5.705274092	2.172829436	14.12397857	2.190305741	7.571317073	9.862657628	5.791505995	10.10996363	3.766215398	6.511223787	2.642765453
BAZ1B	5.235642091	12.08351757	9.232178137	8.533222878	18.6753264	1.713448119	6.821171444	9.874288091	0.860405396	8.485003059	15.30276605	6.234903208
BAZ2A	6.569947491	10.51539692	6.446322198	2.880877204	12.63595688	5.016949072	9.93486836	15.26690425	11.56631783	9.320181665	7.405008818	11.55871069
BAZ2B	0	1.921328715	1.207218677	5.065337689	1.464195913	2.276185099	13.16830658	0.420899536	0.024383636	1.391322265	0	0
BBC3	17.10232233	4.938340169	33.71575439	0.191303317	26.46639766	27.63615585	0.087722376	13.46935609	6.62311409	13.9535113	12.28021438	0
BBIP1	13.20582533	8.37096942	15.76046044	6.997839782	5.987597297	13.88870218	31.47421796	1.580603148	20.08566981	5.50172817	18.1962308	16.42661455
BBS1	0	0	2.304826979	0	4.847551356	0	0.239869939	0	0.312248012	1.983376199	3.874532374	0
BBS10	0	0	0	9.643331638	0	0.040615155	13.35612957	0.875636135	0	0	0	1.077016668
BBS2	5.115411813	0.603007783	0	4.134639809	2.218080912	0.672286179	0	2.679736563	2.841967332	0	8.893479161	6.308163935
BBS4	0	0	1.213098407	6.396717415	2.138209308	0.051769513	0	1.78187065	0	3.022618975	0	3.349640611
BBS5	9.551649942	0	0	0.111679447	0.732256325	0	0	1.063532782	0.066663022	7.212809501	0	0
BBS7	1.959529621	1.577345072	0	7.666593083	2.832566372	0	0	0.584190885	0	2.668699478	1.464692927	2.557316553
BBS9	1.482074166	0	0	0	1.284615788	0	0	0	0	0.676513118	0	0
BBX	0	0	0	0	0.640369312	3.5474019	0	0.475710809	0	0	0	0
BCAM	3.616812441	7.463485541	11.20881478	17.67484296	4.581692182	20.95275597	5.466042345	1.812814445	16.50027339	9.839624668	0.126854893	17.32085138
BCAN	3.254307773	2.889603187	0.436762039	0.812846139	0	0	0	0	4.488092745	0.065295538	9.469900525	8.407396959
BCAP29	3.849892611	4.43131354	2.083527711	6.481954274	0.126490108	4.610333459	8.200386187	0.478863354	1.070930721	0	5.108272862	2.128377285
BCAP31	108.5131971	134.9355241	175.8395231	215.3318105	84.28194022	289.6121083	276.8106983	7.876101443	141.9187755	38.1352435	123.9620239	78.87153665
BCAR1	11.89931293	30.21029779	40.17667857	36.40203177	16.90892299	36.87939538	5.782800546	4.565903837	30.32433556	21.18038521	32.95760586	23.29858629
BCAR3	0.038514226	0.789973884	4.292217264	12.91232077	2.941684107	0	32.41475195	4.492890562	6.727772023	4.289604786	0	2.922358708
BCAS1	10.57020982	9.566361569	14.01079206	17.65396553	0	11.80943781	10.09579784	3.405487408	17.56316441	2.379857963	5.072571234	15.85778886
BCAS2	10.84860673	2.365956361	0	15.4115067	8.036700347	0	0	5.065231307	9.522127629	0	3.671495785	8.522835947
BCAS2P1	0	0	0	2.430483501	0	4.702416007	0	0	0	0	0	0
BCAS2P2	0	0	0	17.54371171	5.565970828	0	0	0	1.013427736	7.091850093	0	0
BCAS2P3	0	0	0	7.444959547	0	0	0	0	0	0	0	0
BCAS3	0	1.288967924	0	0	0	0	0	0	0	0	0	0
BCAS4	0	5.31739249	0	7.931591	12.69384229	10.7717404	0	12.06294515	0	1.726446257	0	16.69038193
BCAT1	0	0.717712569	0.195870073	0	0.22307875	0	0	0	0	0.67935174	0	0
BCAT2	7.218862027	8.120917715	39.61961901	27.45993561	11.22524303	33.7923753	45.00398274	7.250748738	35.91902968	7.570672368	0.941623132	36.80845303
BCCIP	16.63372042	8.205338019	2.982759481	7.651562832	2.36091903	0	7.086064206	6.74559485	0	5.97773708	8.241762376	0.459789873
BCDIN3D	0	0.640971003	0	4.883268876	0	0.089580856	0	0.016941268	0	0	0	0
BCDIN3D-AS1	0	0	0	0.228349749	0.598894616	0	0	0.78427977	1.840119597	0	0	3.499048581
BCHE	0	0	0	0	0	0	0	0	0	1.938910304	0	2.453122707
BCKDHA	23.15373638	12.69560981	40.90058611	72.54159227	16.98398512	9.84379486	0	15.14125363	6.524821752	23.43664466	0.122671685	24.885229
BCKDHB	0	0.914258568	0	5.034029278	1.785282477	9.761719038	0.043553971	0.504157901	1.360701464	0	0	3.534599259
BCKDK	41.90437917	19.72532227	52.28730874	40.63864713	16.68833375	10.7455887	16.8150879	14.02695812	38.66083079	23.15742578	64.08068334	37.80763966
BCL10	4.91575481	8.818426078	3.843822441	3.179393352	2.705087715	7.405091114	0	3.474482228	2.846736461	2.590476941	3.434254058	0
BCL11A	0.020869969	0	0	7.82702753	5.365273865	0	0	5.470892785	0	4.001081303	5.672894903	1.50567872
BCL11B	5.646193132	4.276486712	0.730085974	0.219152171	10.97814631	0.759822505	12.23998685	21.16427938	0	9.647204753	5.113140032	2.916760366
BCL2	9.652939248	1.045510722	2.830594094	2.66112579	6.670743829	4.864252903	10.03603704	7.952798063	0.064835231	6.683489181	1.642538332	19.11642871
BCL2A1	10.26430659	8.669988126	23.70580391	11.96426767	7.926409406	0	0	31.22753596	0	17.6599158	4.38469968	0
BCL2L1	52.80855691	117.2475147	22.2093241	92.99965169	208.9804419	72.10807334	152.3851821	524.051457	60.69398512	178.7635684	125.7754363	75.09798588
BCL2L10	0	0	0	3.039413904	0	0	0	0	0	3.462556903	0	0
BCL2L11	0.493925233	1.301096624	4.380658685	5.813829628	4.965815605	0.055164557	0.214500828	5.873530601	1.196674525	3.822066174	2.639812808	0
BCL2L12	0.130349616	11.2211445	63.48017388	0.185174376	5.382712148	14.98042213	29.97391573	5.087932623	8.842653773	26.71544321	33.48872559	33.806354
BCL2L13	4.497518956	2.76538438	9.487042555	6.457866174	5.450501155	0	0	9.802913621	2.378487776	9.271406636	0	6.496752577
BCL2L14	0	2.837059001	2.973152088	37.69529122	4.119321901	0.285481316	0	0	5.676818925	0.888967213	13.66125785	2.271084289
BCL2L15	3.393650822	7.987540992	7.847532702	6.80613578	0	15.18741368	38.55688592	0.874388143	8.506231071	0.045561134	15.27231638	3.507431582
BCL2L2	4.130690758	9.927434759	5.62293265	0.978008357	9.063105725	0	0	3.572779519	0	7.322065989	5.674407608	4.410229395
BCL2L2-PABPN1	0	9.84948744	0.088941566	0	11.2873359	0.68321174	0.075902506	0	0.889247154	8.137571434	0	0
BCL3	10.83598222	21.98631001	12.5660766	23.682419	31.18542991	0	22.73729364	29.73941474	14.93153737	37.28698707	1.644480365	7.322610099
BCL6	1.383400649	1.440537554	0.987409765	8.065206027	0.892518013	0	0	3.410750416	1.462552146	3.067150857	0.91370602	0.960966446
BCL6B	10.70190689	6.104771486	1.45107218	0	30.05799692	0.041283433	0	10.75859919	3.164290346	17.09761358	13.52019446	4.641688242
BCL7A	0	1.287579698	0	0.569583219	3.838365152	0	4.962478893	5.557570699	1.586630176	0.640560835	11.7774726	9.185009254
BCL7B	19.47547991	47.6551096	10.72124671	78.98929576	22.79363557	27.42373659	44.70985328	22.73620979	29.22306186	34.03920419	21.83813638	24.76572808
BCL7C	0	0	0	0	0	0	0	2.59476677	0	0	0	0
BCL9	1.250255652	2.146273927	0.030296743	13.75780763	1.281626177	0	0	2.394286425	0.437536715	4.221341418	0	0
BCL9L	3.815774508	5.311419192	18.43055395	0.683279095	0.019911569	7.257403471	14.37087455	7.146949754	1.114814154	5.927847864	6.972823379	4.148122738
BCLAF1	4.578945303	1.784093322	5.06022769	7.330080399	0.848770744	0	6.989551748	2.38720732	1.448817016	2.65164795	9.648010603	5.143142362
BCMO1	0	0	2.107552301	0	0	0	0	0	0	0	0	0
BCOR	0.072835119	1.890057171	1.195327658	0	4.703746727	0	0.023723014	2.988350209	0	1.296617053	0	0.18119798
BCORL1	1.362796848	6.474573082	0.023913852	1.646700893	2.042682722	4.316859841	0	2.237261048	0.823543291	0.94382632	1.346043783	4.500972565
BCORP1	0	0	0	0	0	0	0	0	0	0.525052319	0	0
BCR	8.706383389	6.447000535	0	1.628743238	10.2676953	9.579758902	3.010788464	11.84753727	2.947040638	6.901607388	0.125664541	1.114176619
BCRP1	2.456125855	0	0	0.941521241	0	0	0.101584881	0	0	1.334681423	0	0
BCRP2	0	0	0	0	0	2.369286986	0	0.188662143	0	0.145614086	0	0
BCRP3	0	6.928184354	0	12.37094782	0	0	0	0	0	0	0	0
BCRP4	0	2.496083961	0	0.27037731	0	0.022319647	4.017012096	0.008442052	3.744294254	0	0	0
BCRP5	0	0.131397236	0	0	0	0	7.023244695	0.078140517	0	1.833447551	0	0
BCRP7	0	0	0.029801091	0.055462012	0.02424344	2.792817411	0.178025227	1.125606957	0	0	0	0
BCS1L	17.61743884	9.444511516	12.01894918	21.42962101	2.83753116	4.454819409	18.72071002	7.8631686	16.05957741	11.91180077	22.01298207	0
BCYRN1P1	1.889738602	0	21.15635412	0	0	0	0	0.55880386	0	0	41.97737867	0
BDH1	54.83741461	17.61856844	89.54052904	32.61241405	5.410994276	47.19478731	21.42865177	2.21969311	48.96376391	22.20388963	24.79365641	28.77345094
BDH2	6.11964665	6.154565524	3.43856621	15.6966992	1.926444348	8.322782471	0	0.810552654	5.477600049	3.336557291	2.981089977	8.563698859
BDH2P1	0	0	0	0	0	0	0	1.727185655	3.265683514	0	0	0
BDKRB1	0	0	0	10.56903036	4.14607546	0	11.05982947	0	0	0	0	0
BDKRB2	0	0	0	0	0	0	0	0	0	0	0	2.427359996
BDNF	0	0.372922867	0	0.370582313	0.016198817	0	0	1.550483949	0	0	1.418164099	0
BDP1	1.932822935	0.33777098	0.136845533	0	0.946262506	0	0	0.268377222	0	0.74161287	0	0.675969697
BDP1P	0	0	0	0	0.326453115	0	0	0	0	0	0	3.23994322
BECN1	20.49876973	26.20194547	25.45978253	14.8070374	21.358991	26.68734091	28.21533115	40.76152122	10.90085055	31.03122475	41.33045465	28.16331744
BECN1P1	0	0	0	4.080694593	0	0	0	0	0	0	0	0
BEGAIN	6.136954741	0	0	4.487280163	4.231172313	4.550935512	0	1.541181046	0	0	3.956719425	0
BEND2	0	0	0	0	3.493551926	0	0	0.748630689	0	0	2.067197972	2.532644687
BEND3	0	0	0	0	0.682643943	0	0	1.099190686	4.076383726	1.752047927	4.411207467	4.774437528
BEND3P1	0	0	0	0	0	0	0	0	6.457320625	0	1.738427924	1.709484342
BEND3P2	0.054811323	0	0	0	2.518672822	0	0	0	0	0	0	0
BEND3P3	0.02095101	1.497546919	0	0	0.39029769	0	0	0	0	0	0	0
BEND4	0	1.69076321	0.535156877	0.478063746	2.681784674	3.420227451	7.855266173	0.317192225	0.023780244	0.166411398	0	0.575572311
BEND5	0	24.8643335	4.154507338	1.288640398	0	20.42443518	0.236363068	2.494601734	8.307440518	10.10314811	0	0
BEND6	0	0	0	0	2.173246549	0	0	1.304630134	0	0	0	2.315601992
BEND7	1.191132397	0.647807116	5.278511763	0.987070027	1.088938013	0.077602507	3.987386036	0	0	0.196339271	1.450603709	0
BEST1	0	2.978562076	0	0	3.683290841	0	0	0	0	2.84519622	4.34886526	0
BEST2	23.94450037	15.76271482	54.5971506	47.56923983	0	0	0	1.720068131	10.75242136	0.730526225	20.50978075	33.30641991
BEST3	0	0	0	0.698755405	1.178119986	0	0	0.264925556	0	0	0	0
BEST4	9.887167662	30.8005527	26.66337438	7.064897204	13.71304851	27.07748057	6.402101197	1.444332019	41.56891038	17.2958411	13.39357076	6.922545185
BET1	2.410238191	5.307514981	1.629525964	0	3.314082951	0.080756993	3.4092946	0.977441602	2.56937487	0	0	1.97016352
BET1L	16.87595386	11.24597647	9.549182901	32.68089699	30.60413619	5.612228511	7.383547267	28.32177134	23.70824364	11.72735261	15.31287896	22.92394271
BEX1	0	11.09529234	0.219774402	0	0	0	88.71347586	4.916760876	0.244147517	6.3083671	0	0
BEX2	0	0.071087721	0	0	2.130629693	0	0	0	0.969839446	12.21628371	0.200571031	6.259680431
BEX4	5.033406717	3.248853025	5.615390261	1.100068683	1.683009103	15.89186747	0	0	0	1.767359738	0	0.120404079
BEX5	0	3.852029765	0.220029657	11.05626521	0	0	9.764183056	0	0	0	0	6.453994236
BFAR	5.994625936	2.43328854	1.992197538	1.15863297	1.873899201	0.14346773	0	0	2.904737664	6.21723818	2.073929505	5.934896277
BFSP1	0	0.139791894	0	0	0	1.120937794	0	0	0	0	0	0
BFSP2	0	0	0	0	0	0	0	1.535736163	22.15317471	0	0	0
BFSP2-AS1	0	0	0	0	0	0	20.46251949	0	6.719206926	0	0	0
BGLAP	30.28320557	29.86140812	25.37527344	0	0	0	0	0	0.386156256	2.702276824	0.39930196	63.44256597
BGN	17.11100055	18.49356954	1.70531987	21.63903516	2.207055718	36.79782906	24.74036607	2.680040689	11.02220149	9.502451159	14.87007689	12.25264222
BHLHA9	0	0	0	23.40520424	0	0	0	0	0	6.240427412	0	0
BHLHB9	0	0.509795542	0	0	1.037497568	0	0	1.280050702	0	0	0	0
BHLHE22	0	4.654602992	0	0	3.17576931	0	0	2.981383914	1.239064821	0	0	0
BHLHE23	0	0	0	0	2.405777237	0	0	0	0	0	0	0
BHLHE40	22.16089505	8.56437225	0.062420275	7.667134381	10.13049482	0	0.106538609	37.26908742	4.368591455	22.99349577	6.09478198	9.154677162
BHLHE40-AS1	0	0	0	0	0	0.586199801	0	2.771509577	0	0	5.259687453	0
BHLHE41	2.856104929	6.856015767	2.205186117	0.093273019	2.120108065	24.79299493	0	7.353518783	6.681116184	1.43857472	0	3.756862077
BHMT	0	0	0	0	0	0	6.660900353	0	0	0	0	0
BHMT2	0	0.465515971	0	0	0.029067436	3.183854334	0	3.79959222	0	1.025615323	0	10.24783594
BICC1	0	0	0	0	1.776984776	0	0	0.334543105	0	0	0	0
BICD1	0	0	0.282844991	2.932773488	0	0	0	0.281755855	0	0.942353121	1.067558936	0.032922689
BICD2	0.019341153	9.929789046	2.037366254	2.143127883	13.73972777	5.761085033	0	4.898548144	6.789934239	4.467238633	15.50064569	8.372287099
BID	5.566689296	20.94364483	4.512398601	28.83280454	28.96931794	3.292923279	14.95420997	19.0757536	20.46904095	28.1982632	14.42733939	18.56708326
BIK	9.114898677	15.70121135	0	35.88613352	0	0.45810315	52.42051695	0	3.754184382	3.09074684	24.43367661	0.323941299
BIN1	36.73036325	36.238757	64.94667072	94.58282547	35.04988293	68.0457391	35.55701117	50.34018803	11.67005007	34.59330226	50.0631004	89.64216735
BIN2	15.814673	26.81746398	10.17891194	0	33.43048184	7.366672948	17.44510582	25.12582649	7.195846938	34.40889311	15.94459537	16.79294718
BIN2P1	0	0	0	0	1.855386974	0	0	0	0	0	0	0
BIN2P2	0	0	0	0	0	0	0	0	7.533429178	0	0	0
BIN3	13.25521961	8.611420771	3.762471702	0.946248022	0.041362197	0	29.93932198	5.406719794	28.01550168	4.074224297	10.86345671	21.62503785
BIN3-IT1	0	1.006592853	0	0	4.14829778	0	0	0	0	0	0	0.167871701
