GeneID	GeneType	H003	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007	H001	H002	H004	H005	H006
OR4Q1P	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51Q1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39	0.0	0.0	0.0	0.0	0.0
OTUD6B	mRNA	3	52	67	16	111	79	338	1	0.0	1	29	0.0	13	0.0	0.0	0.0	12	0.0
MUC12	mRNA	661	3700	5069	3327	1136	578	2386	4140	578	1674	1317	1313	2338	1763	2198	1701	1761	370
MUC13	mRNA	666	2877	4315	2952	829	474	2695	1723	429	1714	996	2003	1796	925	3311	1773	1400	311
MUC15	mRNA	44	0.0	0.0	0.0	0.0	67	0.0	0.0	0.0	0.0	0.0	13	0.0	0.0	0.0	0.0	0.0	43
FMR1-AS1	lncRNA	2	0.0	0.0	0.0	19	0.0	0.0	0.0	44	0.0	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC386610	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0	0.0	0.0	0.0	4	0.0	22	0.0	0.0
SFTPB	mRNA	2	0.0	0.0	77	0.0	0.0	273	0.0	50	71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SREBF1	mRNA	98	889	878	739	66	310	466	0.0	448	504	60	284	518	0.0	1	298	186	72
AHCTF1P1	miscRNA	4	0.0	41	78	44	35	319	167	0.0	1	91	0.0	120	0.0	2	0.0	2	4
SFTPC	mRNA	3	0.0	88	0.0	0.0	62	0.0	0.0	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTPD	mRNA	1	33	0.0	0.0	0.0	0.0	0.0	0.0	88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100128655	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SREBF2	mRNA	18	0.0	72	129	81	907	1	169	1279	144	85	20	216	208	200	0.0	280	0.0
MEP1AP4	ncRNA	10	0.0	0.0	0.0	0.0	78	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7
LOC100128653	miscRNA	2	0.0	0.0	0.0	0.0	42	0.0	0.0	0.0	40	0.0	0.0	0.0	0.0	39	0.0	0.0	0.0
MEP1AP1	ncRNA	0.0	0.0	0.0	0.0	2	0.0	122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIK1L	mRNA	158	0.0	77	19	15	43	232	1	96	97	19	75	0.0	76	0.0	38	135	72
MEP1AP3	ncRNA	49	0.0	86	0.0	0.0	0.0	0.0	0.0	88	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	44
UFC1	mRNA	736	604	559	155	231	282	633	373	517	344	587	532	246	1289	81	153	196	537
RAD21-AS1	lncRNA	1	0.0	0.0	0.0	0.0	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	0.0
RP11-286E11.1	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAB39	mRNA	159	112	251	0.0	0.0	0.0	0.0	0.0	159	0.0	98	35	0.0	273	0.0	115	325	0.0
C1orf35	mRNA	23	152	60	0.0	0.0	142	397	139	545	332	204	254	207	538	4	316	31	1
RIBC1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCL2L2-PABPN1	mRNA	224	0.0	272	1	0.0	312	10	1	0.0	9	153	0.0	0.0	85	0.0	0	50	218
FAM133DP	miscRNA	0.0	80	0.0	0.0	0.0	0.0	0.0	0.0	6	1	0.0	1	1	0.0	0.0	0.0	0.0	0.0
RIBC2	mRNA	1	0.0	0.0	0.0	0.0	88	0.0	0.0	0.0	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf21	mRNA	105	0.0	0.0	40	0.0	0.0	0.0	0.0	84	26	21	95	0.0	0.0	138	23	19	100
OR51M1	mRNA	0.0	0.0	122	0.0	0.0	0.0	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf27	mRNA	3	0.0	0.0	14	0.0	30	0.0	0.0	0.0	32	0.0	0.0	0.0	0.0	0.0	53	0.0	0.0
MYO9B	mRNA	4035	1671	3340	1121	388	4555	11	584	6590	974	2847	785	1806	4083	1204	1145	2056	3631
ACTL9	mRNA	1	0.0	0.0	0.0	0.0	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTL8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRCRB4D	mRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	2	23	211	0.0	0.0	87	0.0	377	0.0	0.0	0.0
MYO9A	mRNA	79	108	283	0.0	9	157	125	148	650	34	72	64	200	697	179	72	220	67
AL121656.5	lncRNA	0.0	0.0	0.0	0.0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM133CP	miscRNA	73	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24	0.0	0.0	0.0	19	0.0	38
ALLC	mRNA	0.0	0.0	16	0.0	103	0.0	0.0	0.0	0.0	0.0	0.0	39	0.0	0.0	0.0	0.0	18	0.0
C1orf50	mRNA	4	254	199	191	66	0.0	1	389	0.0	0.0	43	191	96	213	106	130	81	0.0
OTUD4	mRNA	112	92	260	12	31	59	0.0	0.0	291	105	108	32	7	519	0.0	109	185	105
C1orf51	mRNA	1	0.0	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68	0.0	21	0.0
OTUD5	mRNA	1359	176	1222	262	70	615	912	567	1083	316	586	236	107	1252	960	187	812	1189
C1orf52	mRNA	109	123	0.0	1	31	151	219	70	174	22	34	122	14	0.0	89	57	63	96
CRTC2	mRNA	417	767	522	392	222	139	198	220	680	217	491	575	181	114	255	225	457	381
C1orf53	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRTC3	mRNA	8	0.0	332	0.0	0.0	0.0	0.0	0.0	368	0.0	105	0.0	0.0	147	2	54	24	0.0
C1orf54	mRNA	207	255	130	44	52	8	0.0	18	54	0.0	56	0.0	29	286	0.0	47	0.0	191
UBXN2B	mRNA	0.0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	0.0	0.0	0.0	0.0	11	0.0	0.0
UBXN2A	mRNA	79	0.0	0.0	0.0	0.0	0.0	281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28	0.0	75
CRTC1	mRNA	360	482	89	0.0	184	57	8	467	146	0.0	257	309	1	299	5	115	164	242
C1orf56	mRNA	0.0	0.0	77	3	0.0	0.0	0.0	284	0.0	0.0	0.0	137	23	0.0	0.0	0.0	0.0	0.0
OR51D1	mRNA	0.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUB1B	mRNA	127	0.0	0.0	60	85	53	0.0	196	0.0	18	87	145	32	0.0	0.0	25	32	118
PEBP1	mRNA	737	1088	1554	883	449	473	577	1085	2110	536	921	627	799	1729	627	898	543	627
CAAP1	mRNA	15	0.0	104	0.0	0.0	0.0	67	0.0	0.0	7	19	0.0	107	0.0	0.0	64	111	0.0
DRD5P1	ncRNA	0.0	0.0	0.0	0.0	0.0	1	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX6A1	mRNA	2324	1773	2726	1525	782	2443	569	2391	2709	1239	1403	1530	1523	2549	1273	1449	1325	1982
DRD5P2	ncRNA	0.0	0.0	0.0	0.0	0.0	17	0.0	2	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX6A2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67	0.0	0.0	0.0	0.0	0.0
ACTG2	mRNA	155	518	328	169	226	87	1345	194	67	45	132	420	482	778	327	314	194	80
ACTG1	mRNA	28661	14734	28625	8632	4692	26917	12300	12552	46230	5498	28226	8637	13508	40830	21040	11607	18897	24856
AMMECR1L	mRNA	147	40	82	0.0	63	406	0.0	541	165	47	296	54	99	83	378	21	126	132
FAM150A	mRNA	1	19	387	0.0	0.0	32	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEBP4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	0.0	0.0	0.0	52	0.0
NRTN	mRNA	196	69	419	0.0	2	0.0	0.0	0.0	110	0.0	59	88	0.0	0.0	0.0	40	1	185
FAM150B	mRNA	0.0	0.0	0.0	0.0	107	32	0.0	0.0	0.0	1	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC651714	ncRNA	2	0	217	0.0	5	81	23	1	0.0	1	0.0	0.0	0.0	0.0	0.0	90	26	0.0
FAM103A2P	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	33	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0
C1orf43	mRNA	1325	448	1098	424	279	996	934	109	908	274	769	168	402	1790	688	344	942	1217
RPL36A-HNRNPH2	mRNA	14	73	48	16	49	94	93	23	1	80	6	8	12	2	11	20	46	2
COX6B2	mRNA	2	76	118	0.0	0.0	42	43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUC3A	mRNA	178	467	596	65	86	108	8	104	29	88	60	103	92	186	0.0	71	132	0.0
COX6B1	mRNA	1556	5122	6381	4053	1403	1972	4674	1509	1496	3056	1881	2233	1913	1859	1977	1741	2216	1212
YBX3P1	miscRNA	3	0.0	0.0	0.0	0.0	2	0.0	0.0	9	0.0	54	0.0	0.0	0.0	0.0	55	2	5
GPRIN3	mRNA	373	238	165	0.0	92	209	0.0	506	1042	0.0	163	197	382	642	0.0	53	321	333
GPRIN2	mRNA	255	283	632	559	100	68	98	107	0.0	179	30	153	215	101	625	104	3	169
PRR15L	mRNA	229	190	472	506	230	148	6	771	0.0	756	154	465	457	0.0	517	491	327	196
GPRIN1	mRNA	2	0.0	116	121	0.0	0.0	83	0.0	102	0.0	0.0	0.0	87	0.0	0.0	0.0	0.0	0.0
LOC266619	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBIAD1	mRNA	9	0.0	0.0	0.0	7	1	0.0	0.0	203	0.0	174	32	60	348	0.0	32	0.0	0.0
C1orf74	mRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51B2	mRNA	0.0	104	0.0	0.0	1	0.0	0.0	0.0	0.0	68	0.0	0.0	0.0	0.0	0.0	22	0.0	0.0
DIABLO	mRNA	383	173	376	177	229	37	32	212	802	0.0	299	484	100	40	1488	131	227	413
PKD1P4	ncRNA	2	1	1	1	1	1	1	2	3	0.0	6	5	0.0	0.0	2	1	3	2
PKD1P5	ncRNA	13	136	89	1	0.0	437	15	0.0	2	1	58	0.0	2	82	7	7	190	9
PKD1P6	ncRNA	363	0.0	512	62	75	454	288	340	437	0.0	53	43	211	411	2	151	141	239
PKD1P1	miscRNA	9	0.0	8	20	0.0	7	11	0.0	317	0.0	9	0.0	8	8	3	10	28	86
PKD1P2	ncRNA	229	226	5	0.0	2	5	1	0.0	2	32	32	22	180	11	0.0	2	74	269
MTND3P10	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKD1P3	ncRNA	9	60	114	25	1	127	3	0.0	177	31	9	463	59	149	651	92	74	89
AANAT	mRNA	3	0.0	31	0.0	0.0	73	0.0	0.0	20	0.0	0.0	89	0.0	0.0	0.0	38	0.0	0.0
OR51B6	mRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	1
OR51B5	mRNA	1	0.0	0.0	0.0	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51B4	mRNA	0.0	0.0	0.0	0.0	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LLPH	mRNA	6	300	250	97	75	0.0	388	149	163	110	0.0	155	117	352	297	61	175	0.0
FEN1P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22	0.0	0.0	0.0	1	94	0.0	0.0
C1orf61	mRNA	2	0.0	0.0	0.0	0.0	33	116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189	0.0	0.0	0.0
DNAJC27-AS1	lncRNA	71	194	94	86	0.0	0.0	0.0	0.0	0.0	174	0.0	0.0	0.0	0.0	0.0	1	0.0	69
EEFSEC	mRNA	279	179	516	327	262	331	0.0	0.0	175	230	380	155	101	52	85	219	319	172
C1orf63	mRNA	698	401	465	311	190	333	678	513	855	135	143	456	144	224	481	34	224	654
CRTAP	mRNA	1329	1037	1566	610	167	2193	364	999	2309	254	1763	432	712	1720	1446	508	676	1197
C1orf64	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	0.0	0.0	0.0	0.0
C1orf65	mRNA	0.0	0.0	146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133	0.0	0.0	0.0	1	1	0.0
MUC16	mRNA	358	124	282	189	173	430	0.0	3	41	162	0.0	260	235	354	460	147	44	131
MUC17	mRNA	8	138	115	26	268	69	0.0	0.0	141	33	55	43	0.0	244	0.0	72	20	1
RARRES3	mRNA	1562	711	1128	479	262	1799	357	16	3015	340	2190	258	919	1763	1469	125	1025	1436
RARRES2	mRNA	1231	3770	2566	3896	1279	1195	4697	2931	3	2448	1027	1285	2398	783	1387	1964	1260	527
C1orf68	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARRES1	mRNA	0.0	34	62	0.0	59	0.0	294	0.0	52	211	29	72	0.0	0.0	0.0	15	0.0	0.0
MUC19	mRNA	0.0	0.0	49	36	19	25	1	1	0.0	0.0	22	58	105	0.0	278	49	0.0	0.0
CRTAM	mRNA	99	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78	0.0	53	245	0.0	44	109	91
OTUD6A	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOOK3	mRNA	94	55	315	94	61	495	299	30	833	180	78	103	231	1420	0.0	386	249	48
PSMB7P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM151B	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBXN11	mRNA	502	1	889	395	346	853	205	486	747	292	592	580	414	1138	523	397	487	469
HOOK2	mRNA	20	657	829	230	254	204	892	669	162	606	334	129	311	13	606	312	420	0.0
UBXN10	mRNA	28	1	174	115	54	0.0	0.0	1	108	39	0.0	1	138	0.0	0.0	138	153	20
FAM151A	mRNA	242	181	342	79	310	0.0	1	0.0	0.0	124	108	161	131	0.0	239	176	0.0	234
HOOK1	mRNA	0.0	49	63	0.0	0.0	16	0.0	186	0.0	0.0	24	72	63	0.0	54	7	0.0	0.0
ALPP	mRNA	413	0.0	0.0	126	9	220	52	75	159	144	1	0.0	0.0	427	0.0	96	0.0	82
NABP2	mRNA	349	316	685	225	53	352	315	0.0	139	70	157	351	210	143	171	109	194	122
ALPL	mRNA	1350	207	245	0.0	201	755	79	0.0	802	127	306	0.0	72	953	311	0.0	0.0	1098
NABP1	mRNA	6	40	78	69	32	81	163	0.0	177	92	100	0.0	16	1	1	0.0	87	0.0
OR51A4	mRNA	0.0	0.0	1	44	0.0	0.0	80	0.0	0.0	0.0	0.0	0.0	39	0.0	0.0	0.0	0.0	0.0
DEGS1	mRNA	168	39	38	55	25	0.0	0.0	1	79	0.0	94	104	0.0	0.0	163	129	50	118
PYROXD2	mRNA	0.0	146	78	0.0	0.0	48	266	0.0	0.0	0.0	58	0.0	0.0	0.0	217	138	31	0.0
ALPI	mRNA	58	0.0	290	214	117	185	239	1	1	0.0	0.0	1	32	0.0	0.0	62	46	0.0
OR51A2	mRNA	0.0	0.0	0.0	1	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	145	0.0	0.0	0.0	0.0	0.0
DEGS2	mRNA	187	499	255	291	48	0.0	3	3	0.0	418	121	37	311	160	0.0	463	76	173
MUC20	mRNA	267	1191	1886	2224	530	305	1978	1334	247	2373	397	834	500	403	1481	1146	785	2
DNAL4	mRNA	2	82	284	290	0.0	78	17	61	82	74	123	111	1	87	0.0	63	136	0.0
MUC21	mRNA	117	0.0	0.0	0.0	85	58	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	114
OR51A7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAL1	mRNA	59	0.0	85	0.0	46	0.0	129	23	56	36	16	0.0	20	110	0.0	80	57	30
MUC22	mRNA	60	0.0	0.0	0.0	0.0	1	170	0.0	0.0	79	0.0	0.0	95	0.0	25	0.0	0.0	0.0
C1orf94	mRNA	245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	122
C1orf95	mRNA	2	0.0	9	70	0.0	0.0	167	0.0	51	0.0	0.0	81	4	0.0	0.0	0.0	0.0	0.0
IL6STP1	ncRNA	6	0.0	0.0	0.0	0.0	137	0.0	0.0	253	0.0	0.0	7	0.0	90	190	55	0.0	0.0
SRP14P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36	0.0	0.0
BIN2P1	ncRNA	0.0	0.0	0.0	0.0	0.0	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25	0.0	0.0
BIN2P2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A22	mRNA	0.0	0.0	0.0	0.0	20	0.0	0.0	243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60	0.0	0.0
PINX1	mRNA	3	110	76	32	0.0	65	1	175	0.0	0.0	0.0	0.0	1	155	496	0.0	0.0	1
LOC101054525	antisense_RNA	0.0	0.0	0.0	0.0	74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22	0.0	0.0
CABIN1	mRNA	1062	766	834	676	534	1483	391	1422	1833	356	975	514	990	1412	141	396	865	988
RNF2P1	ncRNA	1	0.0	92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM154A	mRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196	2	21	0.0	0.0
UFL1	mRNA	15	0.0	27	19	92	115	212	381	159	0.0	0.0	69	53	404	63	107	96	0.0
FAM154B	mRNA	0.0	0.0	0.0	0.0	93	0.0	82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTNNA1P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-147N17.1	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51G2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66	0.0	0.0	48	0.0	0.0	0.0	0.0	0.0	0.0
C1orf85	mRNA	2	83	135	69	107	58	405	680	215	132	28	400	156	0.0	273	57	0.0	0.0
MYOCD	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAI2	mRNA	1	0.0	0.0	0.0	60	94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51G1	mRNA	1	0.0	0.0	0.0	0.0	66	0.0	0.0	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf86	mRNA	1165	1184	1955	766	571	1879	1830	1548	1214	955	1438	713	1235	1526	1566	1380	1235	419
C1orf87	mRNA	0.0	0.0	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45	0.0	0.0
FIGLA	mRNA	0.0	7	0.0	0.0	0.0	24	0.0	0.0	66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCAKD	mRNA	1191	40	383	0.0	30	81	87	9	1	0.0	138	0.0	20	0.0	353	77	207	1134
CYP4A11	mRNA	0.0	201	0.0	0.0	37	23	145	0.0	0.0	87	0.0	0.0	192	0.0	1	0.0	0.0	0.0
ACTA2	mRNA	653	951	1620	1478	386	292	1060	1115	262	752	760	597	812	977	1190	1041	786	141
ACTA1	mRNA	1	0.0	73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALS2	mRNA	250	0.0	74	142	85	145	38	0.0	123	70	301	13	0.0	124	0.0	45	118	159
FAM153C	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM153B	mRNA	1	0.0	0.0	0.0	0.0	24	0.0	0.0	49	0.0	0.0	29	0.0	0.0	0.0	0.0	0.0	0.0
MYOD1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0	0.0
FAM153A	mRNA	8	64	0.0	0.0	16	1	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	69	0.0	7
CRY2	mRNA	716	196	381	295	221	659	399	574	760	82	474	116	445	1545	976	4	272	669
CRY1	mRNA	71	0.0	43	0.0	0.0	121	0.0	334	251	21	71	0.0	0.0	352	0.0	202	155	58
OTUB1	mRNA	485	314	1700	633	383	203	900	968	805	913	746	600	913	671	324	529	861	430
OR51F2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUB2	mRNA	1	0.0	0.0	161	0.0	61	0.0	0.0	0.0	60	0.0	35	0.0	0.0	0.0	0.0	0.0	0.0
DNAH3	mRNA	345	0.0	32	0.0	72	214	322	265	0.0	102	30	152	0.0	181	1	4	0.0	130
OR51F1	mRNA	0.0	0.0	0.0	0.0	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007880.1	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0
DNAH1	mRNA	405	0.0	48	48	9	128	180	0.0	412	0.0	72	0.0	83	304	142	42	0.0	205
DNAH2	mRNA	1	0.0	1	84	0.0	0.0	2	0.0	111	0.0	0.0	0.0	76	0.0	115	0.0	125	0.0
IGHVII-67-1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH7	mRNA	126	0.0	110	36	0.0	106	0.0	0.0	34	0.0	0.0	0.0	61	0.0	0.0	21	31	49
DNAH8	mRNA	1	0.0	0.0	0.0	0.0	0.0	126	0.0	58	0.0	30	0.0	0.0	0.0	0.0	0.0	9	0.0
DNAH5	mRNA	67	265	234	31	95	162	304	0.0	128	42	45	0.0	1	90	0.0	140	85	57
DNAH6	mRNA	128	0.0	138	0.0	21	47	204	0.0	144	92	77	5	0.0	0.0	89	0.0	17	44
ASAP3	mRNA	7	78	248	80	72	113	691	472	183	412	13	245	175	199	0.0	79	166	0.0
ASB13	mRNA	195	415	0.0	339	182	315	112	236	463	300	191	294	115	836	752	276	130	160
ASB14	mRNA	1	0.0	0.0	0.0	0.0	29	263	0.0	81	0.0	0.0	29	21	0.0	0.0	20	21	0.0
PKD1L1	mRNA	189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	0.0	0.0	0.0	1	0.0	29	0.0	68
DNAH9	mRNA	61	1	194	66	78	167	0.0	0.0	94	0.0	0.0	0.0	77	180	1	134	41	35
ASAP1	mRNA	357	75	0.0	20	0.0	56	0.0	394	61	1	50	0.0	0.0	308	169	87	137	342
ASB11	mRNA	47	0.0	32	0.0	21	24	0.0	0.0	0.0	0.0	2	149	0.0	0.0	0.0	50	0.0	0.0
PKD1L2	mRNA	2	63	53	0.0	44	114	0.0	0.0	31	177	0.0	0.0	0.0	0.0	0.0	103	79	0.0
ASAP2	mRNA	414	235	734	61	1	649	242	138	178	91	126	0.0	214	466	118	185	266	345
ASB12	mRNA	1	0.0	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKD1L3	mRNA	129	0.0	1	0.0	122	176	112	0.0	96	39	0.0	35	44	0.0	233	15	0.0	58
ASB17	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTHL17	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASB18	mRNA	331	0.0	0.0	0.0	0.0	0.0	299	1	0.0	129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213
ASB15	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	0.0
CRYZ	mRNA	5	109	0.0	0.0	0.0	18	0.0	0.0	105	0.0	8	0.0	0.0	124	0.0	18	78	0.0
ASB16	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85	0.0	0.0	89	0.0	0.0
FAM156B	mRNA	0.0	0.0	2	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM156A	mRNA	0.0	1	1	0.0	0.0	0.0	79	0.0	0.0	1	0.0	1	0.0	1	0.0	1	0.0	0.0
ASB10	mRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
